College Name,Course,Percentage GOPENS,Rank GOPENS,Percentage GOBCS,Rank GOBCS,Percentage LOPENS,Rank LOPENS,Percentage LSTS,Rank LSTS,Percentage TFWS,Rank TFWS,Percentage DEFROBCS,Rank DEFROBCS,Percentage ORPHAN,Rank ORPHAN,Percentage GVJS,Rank GVJS,Percentage EWS,Rank EWS,Percentage GSCS,Rank GSCS,Percentage GNT3S,Rank GNT3S,Percentage LNT3S,Rank LNT3S,Percentage PWDOPENS,Rank PWDOPENS,Percentage GSTS,Rank GSTS,Percentage LSCS,Rank LSCS,Percentage GNT2S,Rank GNT2S,Percentage LNT1S,Rank LNT1S,Percentage DEFOPENS,Rank DEFOPENS,Percentage GOPENH,Rank GOPENH,Percentage GSTH,Rank GSTH,Percentage GVJH,Rank GVJH,Percentage GOBCH,Rank GOBCH,Percentage LOPENH,Rank LOPENH,Percentage PWDOPENH,Rank PWDOPENH,Percentage GOPENO,Rank GOPENO,Percentage GSCH,Rank GSCH,Percentage GNT3H,Rank GNT3H,Percentage GSCO,Rank GSCO,Percentage GNT2O,Rank GNT2O,Percentage GOBCO,Rank GOBCO,Percentage LOPENO,Rank LOPENO,Percentage LSTO,Rank LSTO,Percentage LOBCO,Rank LOBCO,Percentage LSCO,Rank LSCO,Percentage LNT2O,Rank LNT2O,Percentage LNT2S,Rank LNT2S,Percentage LOBCS,Rank LOBCS,Percentage DEFRSCS,Rank DEFRSCS,Percentage GNT1S,Rank GNT1S,Percentage LVJS,Rank LVJS,Percentage LVJO,Rank LVJO,Percentage GSTO,Rank GSTO,Percentage GNT1H,Rank GNT1H,Percentage LSCH,Rank LSCH,Percentage LOBCH,Rank LOBCH,Percentage MI,Rank MI,Percentage LNT1H,Rank LNT1H,Percentage GVJO,Rank GVJO,Percentage LSTH,Rank LSTH,Percentage LVJH,Rank LVJH,Percentage GNT2H,Rank GNT2H,Percentage GNT1O,Rank GNT1O,Percentage LNT3H,Rank LNT3H,Percentage PWDOBCS,Rank PWDOBCS,Percentage GNT3O,Rank GNT3O,Percentage LNT2H,Rank LNT2H,Percentage LNT3O,Rank LNT3O,Percentage PWDROBCS,Rank PWDROBCS,Percentage LNT1O,Rank LNT1O,Percentage PWDOBCH,Rank PWDOBCH,Percentage DEFOBCS,Rank DEFOBCS,Percentage DEFRSTS,Rank DEFRSTS,Percentage DEFSCS,Rank DEFSCS,Percentage PWDSCH,Rank PWDSCH,Percentage PWDROBCH,Rank PWDROBCH,Unnamed: 132,Unnamed: 133
"6315 - Holy-Wood Academy's Sanjeevan Engineering and Technology Institute, Panhala",631561210 - Mechanical Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.4761567,99354,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6315 - Holy-Wood Academy's Sanjeevan Engineering and Technology Institute, Panhala",631584410 - Electronics and Computer Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58.1195238,86995,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6317 - Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",631719110 - Civil Engineering,42.5530244,108070,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36.3578395,114458,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6317 - Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",631724210 - Computer Science and Engineering,74.1935484,58873,70.5106049,66420,79.3939394,48919,-,-,-,-,-,-,-,-,-,-,81.0090469,45138,65.4207881,74958,58.8704519,85062,-,-,,,-,-,-,-,69.2172491,68615,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6317 - Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",631729310 - Electrical Engineering,37.1297299,113613,,,24.0591998,126334,-,-,-,-,-,-,-,-,-,-,42.5955447,107706,,,-,-,-,-,-,-,-,-,-,-,,,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19.9324831,130098,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6317 - Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",631761210 - Mechanical Engineering,11.1190360,136761,-,-,55.2985075,91299,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6317 - Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",631762410 - Mechatronics Engineering,13.3235504,135016,-,-,15.9127414,133158,-,-,52.2466614,95514,-,-,-,-,-,-,30.5964599,120255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6317 - Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",631784410 - Electronics and Computer Engineering,67.1534217,72035,51.0567213,96500,69.5976990,67986,-,-,-,-,-,-,-,-,-,-,80.2375547,46500,15.1933187,133846,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6317 - Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",631791610 - Automation and Robotics,59.9249812,83754,12.1380345,135867,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6317 - Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",631799510 - Artificial Intelligence and Data Science,81.0352521,44727,-,-,-,-,-,-,-,-,-,-,-,-,-,-,82.8695230,41091,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6318 - Abhinav Education Society's College of Engineering and Technology (Degree), Wadwadi",631824210 - Computer Science and Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,69.0354573,69014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6319 - Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",631919110 - Civil Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53.8156961,93101,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6319 - Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",631924510 - Computer Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24.8864926,125687,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6319 - Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",631926310 - Artificial Intelligence (AI) and Data Science,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17.7025465,131915,-,-,,,20.5666554,129506,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6319 - Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",631929310 - Electrical Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39.9251777,110345,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6319 - Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",631937210 - Electronics and Telecommunication Engg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,67.9544349,70798,,,-,-,-,-,74.0797795,59485,,,-,-,-,-,65.1075350,75596,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.4332053,81604,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6319 - Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",631961210 - Mechanical Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.3095051,119100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6320 - K.J.'s Educational Institute's K.J.College of Engineering & Management Research, Pisoli",632024510 - Computer Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,79.7413145,47947,-,-,-,-,79.2648162,49331,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,75.3402820,56658,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6320 - K.J.'s Educational Institute's K.J.College of Engineering & Management Research, Pisoli",632029310 - Electrical Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,81.0352521,44655,-,-,-,-,-,-,-,-,80.2375547,46451,79.8081214,47330,-,-,-,-,76.7693871,54128,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6320 - K.J.'s Educational Institute's K.J.College of Engineering & Management Research, Pisoli",632037210 - Electronics and Telecommunication Engg,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,79.4628516,48669,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6320 - K.J.'s Educational Institute's K.J.College of Engineering & Management Research, Pisoli",632037810 - Electronics Engineering ( VLSI Design and Technology),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.6046914,137100,-,-,-,-,-,-,16.9363708,132360,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6320 - K.J.'s Educational Institute's K.J.College of Engineering & Management Research, Pisoli",632061210 - Mechanical Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.0117818,141101,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.2074392,125615,-,-,-,-,-,-,-,-,-,-,-,-,36.0298810,115161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6320 - K.J.'s Educational Institute's K.J.College of Engineering & Management Research, Pisoli",632092810 - Electronics and Communication(Advanced Communication Technology),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.5890703,120517,-,-,-,-,-,-,-,-,18.1280678,131500,23.5805396,126807,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11.6574699,136144,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6321 - Vidya Vikas Pratishthan Institute of Engineering and Technology, Solapur",632124210 - Computer Science and Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.0567213,96611,,,-,-,20.5666554,129536,39.7875296,111072,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6321 - Vidya Vikas Pratishthan Institute of Engineering and Technology, Solapur",632129310 - Electrical Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.7504090,83402,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6321 - Vidya Vikas Pratishthan Institute of Engineering and Technology, Solapur",632137210 - Electronics and Telecommunication Engg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39.0377062,111766,-,-,-,-,-,-,-,-,38.9045575,112243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6321 - Vidya Vikas Pratishthan Institute of Engineering and Technology, Solapur",632199510 - Artificial Intelligence and Data Science,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38.9045575,112344,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58.8704519,85283,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6322 - Shree Gajanan Maharaj Shikshan Prasarak Manda'l Sharadchandra Pawar College of Engineering, Dumbarwadi",632224510 - Computer Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,69.2172491,68679,-,-,52.7422372,94446,57.7272051,87920,73.2522683,61318,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6322 - Shree Gajanan Maharaj Shikshan Prasarak Manda'l Sharadchandra Pawar College of Engineering, Dumbarwadi",632237210 - Electronics and Telecommunication Engg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,76.6367377,54621,-,-,-,-,54.0043616,92606,-,-,66.0524144,74153,67.1534217,72316,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6322 - Shree Gajanan Maharaj Shikshan Prasarak Manda'l Sharadchandra Pawar College of Engineering, Dumbarwadi",632261210 - Mechanical Engineering,-,-,-,-,-,-,-,-,67.7119280,71218,-,-,-,-,-,-,68.9337823,69278,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6324 - Rajgad Dnyanpeeth's Technical Campus,Dhangwadi, Bhor",632419110 - Civil Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43.1162283,107152,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6324 - Rajgad Dnyanpeeth's Technical Campus,Dhangwadi, Bhor",632424510 - Computer Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,67.5703113,71357,,,-,-,64.4805659,76152,67.9544349,70861,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6324 - Rajgad Dnyanpeeth's Technical Campus,Dhangwadi, Bhor",632426310 - Artificial Intelligence (AI) and Data Science,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,69.6572694,67513,-,-,-,-,66.9527897,72612,64.0952985,77371,66.4309764,73558,73.0265619,61764,-,-,-,-,65.0367935,76031,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6324 - Rajgad Dnyanpeeth's Technical Campus,Dhangwadi, Bhor",632437210 - Electronics and Telecommunication Engg,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,73.6426530,59822,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6324 - Rajgad Dnyanpeeth's Technical Campus,Dhangwadi, Bhor",632461210 - Mechanical Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,64.0952985,77587,-,-,-,-,57.7272051,87907,71.6354089,64070,,,-,-,29.9996237,120854,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39.9699925,109953,-,-,32.3660798,118957,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6325 - Alard Charitable Trust's Alard College of Engineering and Management, Pune",632519110 - Civil Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.6482893,119736,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6325 - Alard Charitable Trust's Alard College of Engineering and Management, Pune",632524510 - Computer Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,83.4053417,39601,-,-,-,-,-,-,83.5642755,39062,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"6325 - Alard Charitable Trust's Alard College of Engineering and Management, Pune",632525710 - Computer Science and Design,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,88.5960295,27978,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
